case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0099,Clerk-000004,Loan Officer-000003,Assess loan risk,2023-04-25T03:13:41+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0099,Loan Officer-000003,Clerk-000006,Reject application,2023-04-25T03:33:41+00:00,Handover for Reject application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0100,Clerk-000004,AML Investigator-000002,AML check,2023-04-25T02:06:22+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0100,AML Investigator-000002,Clerk-000002,Check credit history,2023-04-25T02:33:07+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0100,Clerk-000002,Appraiser-000002,Appraise property,2023-04-25T19:55:45+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0100,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-04-25T20:50:56+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0100,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-04-25T21:10:56+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0100,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-04-25T21:15:12+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0100,Senior Officer-000002,Clerk-000007,Cancel application,2023-04-25T21:35:12+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0101,Clerk-000004,Clerk-000007,Check credit history,2023-04-25T02:51:54+00:00,Handover for Check credit history; selected Clerk-000007 from 7 feasible resources.
S_llm_agent_proxy_0101,Clerk-000007,Appraiser-000001,Appraise property,2023-04-25T03:43:12+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0101,Appraiser-000001,AML Investigator-000002,AML check,2023-04-25T04:08:23+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0101,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-04-25T05:27:45+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0101,Loan Officer-000002,Clerk-000005,Reject application,2023-04-25T05:47:45+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0102,Clerk-000003,Clerk-000008,Return application back to applicant,2023-04-25T03:24:44+00:00,Handover for Return application back to applicant; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0102,Clerk-000008,Applicant-000001,Applicant completes form,2023-04-25T03:29:44+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0102,Applicant-000001,Clerk-000007,Check application form completeness,2023-04-25T04:29:44+00:00,Handover for Check application form completeness; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0102,Clerk-000007,AML Investigator-000002,AML check,2023-04-25T04:30:09+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0102,AML Investigator-000002,Clerk-000006,Check credit history,2023-04-27T20:33:57+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0102,Clerk-000006,Appraiser-000001,Appraise property,2023-04-27T21:30:45+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0102,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-28T14:28:42+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0102,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-28T15:04:02+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0102,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-28T15:24:02+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0103,Clerk-000006,Clerk-000008,Check credit history,2023-04-25T04:08:39+00:00,Handover for Check credit history; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0103,Clerk-000008,Appraiser-000002,Appraise property,2023-04-25T04:26:22+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0103,Appraiser-000002,AML Investigator-000002,AML check,2023-04-25T06:11:44+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0103,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-04-25T06:29:29+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0103,Loan Officer-000001,Loan Officer-000003,Design loan offer,2023-04-25T06:49:29+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0103,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-25T06:52:37+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0103,Senior Officer-000001,Clerk-000004,Cancel application,2023-04-25T07:12:37+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0104,Clerk-000002,Clerk-000004,Check credit history,2023-04-25T20:06:06+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0104,Clerk-000004,Appraiser-000002,Appraise property,2023-04-25T20:13:02+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0104,Appraiser-000002,AML Investigator-000002,AML check,2023-04-25T20:26:41+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0104,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-04-26T15:07:17+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0104,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-26T15:49:35+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0104,Senior Officer-000002,Clerk-000006,Cancel application,2023-04-26T16:09:35+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0105,Clerk-000008,Clerk-000004,Return application back to applicant,2023-04-25T04:39:05+00:00,Handover for Return application back to applicant; selected Clerk-000004 from 6 feasible resources.
S_llm_agent_proxy_0105,Clerk-000004,Applicant-000001,Applicant completes form,2023-04-25T04:44:05+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0105,Applicant-000001,Clerk-000008,Check application form completeness,2023-04-25T05:44:05+00:00,Handover for Check application form completeness; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0105,Clerk-000008,Clerk-000006,Check credit history,2023-04-25T06:08:44+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0105,Clerk-000006,AML Investigator-000002,AML check,2023-04-25T06:15:47+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0105,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-25T06:37:19+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0105,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-25T08:02:45+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0105,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-25T08:22:45+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0105,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-25T08:31:50+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0105,Senior Officer-000001,Clerk-000007,Approve application,2023-04-25T08:51:50+00:00,Handover for Approve application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0106,Clerk-000007,AML Investigator-000002,AML check,2023-04-25T05:10:20+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0106,AML Investigator-000002,Clerk-000007,Check credit history,2023-04-25T05:39:12+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0106,Clerk-000007,Appraiser-000002,Appraise property,2023-04-25T05:46:25+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0106,Appraiser-000002,Loan Officer-000004,Assess loan risk,2023-04-25T05:57:34+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0106,Loan Officer-000004,Loan Officer-000002,Design loan offer,2023-04-25T06:17:34+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0106,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-25T06:25:24+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0106,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-25T06:45:24+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0107,Clerk-000006,Appraiser-000001,Appraise property,2023-04-25T05:34:18+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0107,Appraiser-000001,Clerk-000001,Check credit history,2023-04-25T06:25:05+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0107,Clerk-000001,AML Investigator-000001,AML check,2023-04-25T06:40:48+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0107,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-04-25T07:05:23+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0107,Loan Officer-000001,Loan Officer-000003,Design loan offer,2023-04-25T07:25:23+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0107,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-04-25T07:37:21+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0107,Senior Officer-000002,Clerk-000008,Approve application,2023-04-25T07:57:21+00:00,Handover for Approve application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0108,Clerk-000006,AML Investigator-000002,AML check,2023-04-25T06:00:58+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0108,AML Investigator-000002,Clerk-000002,Check credit history,2023-04-25T06:37:22+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0108,Clerk-000002,Appraiser-000002,Appraise property,2023-04-25T06:44:42+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0108,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-04-25T07:03:19+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0108,Loan Officer-000002,Clerk-000004,Reject application,2023-04-25T07:23:19+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0109,Clerk-000007,Clerk-000006,Check credit history,2023-04-25T06:47:11+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0109,Clerk-000006,AML Investigator-000001,AML check,2023-04-25T06:47:39+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0109,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-25T06:53:32+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0109,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-25T07:35:19+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0109,Loan Officer-000002,Clerk-000001,Reject application,2023-04-25T07:55:19+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0110,Clerk-000001,Appraiser-000002,Appraise property,2023-04-25T07:23:26+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0110,Appraiser-000002,AML Investigator-000001,AML check,2023-04-25T08:18:30+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0110,AML Investigator-000001,Clerk-000002,Check credit history,2023-04-25T08:22:10+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0110,Clerk-000002,Loan Officer-000003,Assess loan risk,2023-04-25T09:37:59+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0110,Loan Officer-000003,Clerk-000002,Reject application,2023-04-25T09:57:59+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0111,Clerk-000008,AML Investigator-000002,AML check,2023-04-25T07:50:23+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0111,AML Investigator-000002,Clerk-000003,Check credit history,2023-04-25T08:32:52+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0111,Clerk-000003,Appraiser-000002,Appraise property,2023-04-25T08:42:22+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0111,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-04-25T08:43:55+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0111,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-04-25T09:03:55+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0111,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-25T09:16:35+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0111,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-25T09:36:35+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0112,Clerk-000005,Clerk-000002,Check credit history,2023-04-25T08:11:10+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0112,Clerk-000002,Appraiser-000002,Appraise property,2023-04-25T08:43:55+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0112,Appraiser-000002,AML Investigator-000001,AML check,2023-04-28T00:51:55+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0112,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-28T02:33:10+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0112,Loan Officer-000002,Clerk-000005,Reject application,2023-04-28T02:53:10+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0113,Clerk-000005,Appraiser-000001,Appraise property,2023-04-25T08:48:11+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0113,Appraiser-000001,Clerk-000003,Check credit history,2023-04-25T09:10:34+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0113,Clerk-000003,AML Investigator-000001,AML check,2023-04-25T09:42:43+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0113,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-25T10:01:48+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0113,Loan Officer-000002,Clerk-000001,Reject application,2023-04-25T10:21:48+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0114,Clerk-000008,Appraiser-000001,Appraise property,2023-04-26T01:12:58+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0114,Appraiser-000001,Clerk-000004,Check credit history,2023-04-26T01:52:49+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0114,Clerk-000004,AML Investigator-000001,AML check,2023-04-26T01:57:19+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0114,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-26T04:02:24+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0114,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-04-26T04:22:24+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0114,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-26T04:24:06+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0114,Senior Officer-000001,Clerk-000007,Cancel application,2023-04-26T04:44:06+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0115,Clerk-000006,AML Investigator-000001,AML check,2023-04-25T10:12:12+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0115,AML Investigator-000001,Clerk-000003,Check credit history,2023-04-25T13:27:45+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0115,Clerk-000003,Appraiser-000001,Appraise property,2023-04-25T13:43:34+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0115,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-04-26T06:17:01+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0115,Loan Officer-000004,Clerk-000003,Reject application,2023-04-26T06:37:01+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0116,Clerk-000001,Clerk-000006,Check credit history,2023-04-25T10:00:33+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0116,Clerk-000006,AML Investigator-000002,AML check,2023-04-25T10:35:41+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0116,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-26T02:59:12+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0116,Appraiser-000001,Loan Officer-000001,Assess loan risk,2023-04-26T04:06:54+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0116,Loan Officer-000001,Loan Officer-000004,Design loan offer,2023-04-26T04:26:54+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0116,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-04-26T04:48:38+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0116,Senior Officer-000002,Clerk-000007,Cancel application,2023-04-26T05:08:38+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0117,Clerk-000008,Clerk-000007,Check credit history,2023-04-28T02:38:31+00:00,Handover for Check credit history; selected Clerk-000007 from 7 feasible resources.
S_llm_agent_proxy_0117,Clerk-000007,Appraiser-000002,Appraise property,2023-04-28T03:08:03+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0117,Appraiser-000002,AML Investigator-000001,AML check,2023-04-28T04:04:39+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0117,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-28T06:10:35+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0117,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-04-28T06:30:35+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0117,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-28T06:34:57+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0117,Senior Officer-000001,Clerk-000005,Cancel application,2023-04-28T06:54:57+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0118,Clerk-000008,Clerk-000002,Check credit history,2023-04-28T03:14:06+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0118,Clerk-000002,Appraiser-000001,Appraise property,2023-04-28T03:28:34+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0118,Appraiser-000001,AML Investigator-000001,AML check,2023-04-28T03:28:54+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0118,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-28T22:53:14+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0118,Loan Officer-000002,Clerk-000004,Reject application,2023-04-28T23:13:14+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0119,Clerk-000004,Appraiser-000001,Appraise property,2023-04-28T03:36:27+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0119,Appraiser-000001,Clerk-000007,Check credit history,2023-04-28T03:59:39+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0119,Clerk-000007,AML Investigator-000002,AML check,2023-04-28T04:04:00+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0119,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-28T04:21:53+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0119,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-28T04:41:53+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0119,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-28T04:59:49+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0119,Senior Officer-000001,Clerk-000007,Approve application,2023-04-28T05:19:49+00:00,Handover for Approve application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0120,Clerk-000002,Clerk-000003,Check credit history,2023-04-28T04:13:17+00:00,Handover for Check credit history; selected Clerk-000003 from 7 feasible resources.
S_llm_agent_proxy_0120,Clerk-000003,Appraiser-000001,Appraise property,2023-04-28T04:27:42+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0120,Appraiser-000001,AML Investigator-000001,AML check,2023-04-28T20:47:15+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0120,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-28T21:37:03+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0120,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-28T21:57:03+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0120,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-28T22:01:39+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0120,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-28T22:21:39+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0121,Clerk-000001,Clerk-000004,Check credit history,2023-04-28T04:59:55+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0121,Clerk-000004,Appraiser-000002,Appraise property,2023-04-28T05:24:57+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0121,Appraiser-000002,AML Investigator-000001,AML check,2023-04-28T06:28:22+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0121,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-28T06:42:56+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0121,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-04-28T07:02:56+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0121,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-28T07:12:37+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0121,Senior Officer-000001,Clerk-000007,Cancel application,2023-04-28T07:32:37+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0122,Clerk-000001,AML Investigator-000001,AML check,2023-04-28T21:15:45+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0122,AML Investigator-000001,Appraiser-000002,Appraise property,2023-04-28T22:12:30+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0122,Appraiser-000002,Clerk-000005,Check credit history,2023-04-28T22:13:57+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0122,Clerk-000005,Loan Officer-000004,Assess loan risk,2023-04-28T22:58:24+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0122,Loan Officer-000004,Clerk-000003,Reject application,2023-04-28T23:18:24+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0123,Clerk-000001,Clerk-000004,Check credit history,2023-04-28T21:30:33+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0123,Clerk-000004,AML Investigator-000001,AML check,2023-04-28T21:44:59+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0123,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-28T21:51:53+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0123,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-28T21:56:13+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0123,Loan Officer-000002,Clerk-000005,Reject application,2023-04-28T22:16:13+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0124,Clerk-000006,AML Investigator-000002,AML check,2023-04-28T22:04:10+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0124,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-28T22:31:18+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0124,Appraiser-000002,Clerk-000001,Check credit history,2023-04-28T23:15:31+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
