case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0106,Clerk-000008,Loan Officer-000003,Assess loan risk,2023-04-25T08:42:41+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0106,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-25T09:31:01+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0106,Senior Officer-000001,Clerk-000002,Cancel application,2023-04-25T09:51:01+00:00,Handover for Cancel application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0107,Clerk-000005,AML Investigator-000002,AML check,2023-04-25T06:42:44+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0107,AML Investigator-000002,Clerk-000001,Check credit history,2023-04-26T00:03:41+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0107,Clerk-000001,Appraiser-000002,Appraise property,2023-04-26T01:40:27+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0107,Appraiser-000002,Loan Officer-000004,Assess loan risk,2023-04-26T02:25:31+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0107,Loan Officer-000004,Clerk-000001,Reject application,2023-04-26T02:45:31+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0108,Clerk-000004,AML Investigator-000002,AML check,2023-04-25T08:27:12+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0108,AML Investigator-000002,Clerk-000005,Check credit history,2023-04-26T00:48:53+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0108,Clerk-000005,Appraiser-000002,Appraise property,2023-04-26T01:05:57+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0108,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-04-26T01:40:58+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0108,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-04-26T02:00:58+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0108,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-26T02:22:42+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0108,Senior Officer-000001,Clerk-000003,Approve application,2023-04-26T02:42:42+00:00,Handover for Approve application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0109,Clerk-000005,AML Investigator-000002,AML check,2023-04-25T07:46:37+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0109,AML Investigator-000002,Clerk-000007,Check credit history,2023-04-25T07:55:29+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0109,Clerk-000007,Appraiser-000001,Appraise property,2023-04-25T09:02:17+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0109,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-04-25T10:21:49+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0109,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-25T10:57:30+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0109,Senior Officer-000001,Clerk-000006,Approve application,2023-04-25T11:17:30+00:00,Handover for Approve application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0110,Clerk-000005,Clerk-000007,Return application back to applicant,2023-04-25T08:29:18+00:00,Handover for Return application back to applicant; selected Clerk-000007 from 4 feasible resources.
S_llm_agent_proxy_0110,Clerk-000007,Applicant-000001,Applicant completes form,2023-04-25T08:34:18+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0110,Applicant-000001,Clerk-000008,Check application form completeness,2023-04-25T09:34:18+00:00,Handover for Check application form completeness; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0110,Clerk-000008,Appraiser-000002,Appraise property,2023-04-25T09:46:26+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0110,Appraiser-000002,Clerk-000005,Check credit history,2023-04-25T10:19:11+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0110,Clerk-000005,AML Investigator-000001,AML check,2023-04-25T11:05:42+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0110,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-04-25T11:42:43+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0110,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-25T12:02:43+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0110,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-25T12:14:05+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0110,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-25T12:34:05+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0111,Clerk-000004,AML Investigator-000001,AML check,2023-04-25T08:31:34+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0111,AML Investigator-000001,Clerk-000007,Check credit history,2023-04-25T08:39:54+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0111,Clerk-000007,Appraiser-000001,Appraise property,2023-04-25T08:57:55+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0111,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-04-25T09:01:03+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0111,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-25T09:21:03+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0111,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-25T09:28:53+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0111,Senior Officer-000002,Clerk-000003,Cancel application,2023-04-25T09:48:53+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0112,Clerk-000004,Clerk-000005,Check credit history,2023-04-25T09:02:25+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0112,Clerk-000005,AML Investigator-000001,AML check,2023-04-25T09:14:39+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0112,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-25T09:24:50+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0112,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-04-25T09:47:22+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0112,Loan Officer-000004,Clerk-000008,Reject application,2023-04-25T10:07:22+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0113,Clerk-000006,Clerk-000005,Check credit history,2023-04-25T09:31:16+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0113,Clerk-000005,Appraiser-000002,Appraise property,2023-04-25T09:34:41+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0113,Appraiser-000002,AML Investigator-000002,AML check,2023-04-25T10:21:55+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0113,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-04-25T10:36:40+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0113,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-04-25T10:56:40+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0113,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-04-25T11:06:01+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0113,Senior Officer-000002,Clerk-000004,Cancel application,2023-04-25T11:26:01+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0114,Clerk-000001,Appraiser-000001,Appraise property,2023-04-25T10:42:37+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0114,Appraiser-000001,Clerk-000008,Check credit history,2023-04-25T10:44:16+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0114,Clerk-000008,AML Investigator-000001,AML check,2023-04-25T10:45:24+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0114,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-25T10:59:25+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0114,Loan Officer-000002,Clerk-000002,Reject application,2023-04-25T11:19:25+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0115,Clerk-000006,Clerk-000002,Return application back to applicant,2023-04-25T10:31:02+00:00,Handover for Return application back to applicant; selected Clerk-000002 from 6 feasible resources.
S_llm_agent_proxy_0115,Clerk-000002,Applicant-000001,Applicant completes form,2023-04-25T10:36:02+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0115,Applicant-000001,Clerk-000008,Check application form completeness,2023-04-25T11:36:02+00:00,Handover for Check application form completeness; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0115,Clerk-000008,Appraiser-000002,Appraise property,2023-04-25T11:37:00+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0115,Appraiser-000002,Clerk-000008,Check credit history,2023-04-25T12:23:43+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0115,Clerk-000008,AML Investigator-000001,AML check,2023-04-25T12:35:18+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0115,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-04-25T12:59:30+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0115,Loan Officer-000001,Clerk-000002,Reject application,2023-04-25T13:19:30+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0116,Clerk-000006,Clerk-000008,Check credit history,2023-04-25T11:07:18+00:00,Handover for Check credit history; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0116,Clerk-000008,AML Investigator-000002,AML check,2023-04-25T11:42:12+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0116,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-25T11:49:02+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0116,Appraiser-000002,Loan Officer-000002,Assess loan risk,2023-04-25T12:14:56+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0116,Loan Officer-000002,Clerk-000001,Reject application,2023-04-25T12:34:56+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0117,Clerk-000007,Clerk-000003,Return application back to applicant,2023-04-25T11:48:27+00:00,Handover for Return application back to applicant; selected Clerk-000003 from 7 feasible resources.
S_llm_agent_proxy_0117,Clerk-000003,Applicant-000001,Applicant completes form,2023-04-25T11:53:27+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0117,Applicant-000001,Clerk-000001,Check application form completeness,2023-04-25T12:53:27+00:00,Handover for Check application form completeness; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0117,Clerk-000001,AML Investigator-000002,AML check,2023-04-26T05:12:26+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0117,AML Investigator-000002,Clerk-000008,Check credit history,2023-04-26T05:23:38+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0117,Clerk-000008,Appraiser-000002,Appraise property,2023-04-26T05:28:45+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0117,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-26T06:09:36+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0117,Loan Officer-000003,Clerk-000008,Reject application,2023-04-26T06:29:36+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0118,Clerk-000001,Clerk-000005,Check credit history,2023-04-25T12:04:12+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0118,Clerk-000005,Appraiser-000001,Appraise property,2023-04-25T12:09:12+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0118,Appraiser-000001,AML Investigator-000001,AML check,2023-04-25T12:35:51+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0118,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-25T13:21:38+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0118,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-04-25T13:41:38+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0118,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-25T13:47:31+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0118,Senior Officer-000002,Clerk-000004,Cancel application,2023-04-25T14:07:31+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0119,Clerk-000001,Appraiser-000002,Appraise property,2023-04-25T12:56:06+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0119,Appraiser-000002,AML Investigator-000002,AML check,2023-04-25T13:13:40+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0119,AML Investigator-000002,Clerk-000006,Check credit history,2023-04-25T13:29:44+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0119,Clerk-000006,Loan Officer-000001,Assess loan risk,2023-04-25T15:50:23+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0119,Loan Officer-000001,Loan Officer-000004,Design loan offer,2023-04-25T16:10:23+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0119,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-25T16:20:00+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0119,Senior Officer-000001,Clerk-000002,Approve application,2023-04-26T08:40:00+00:00,Handover for Approve application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0120,Clerk-000005,Clerk-000008,Check credit history,2023-04-25T13:23:35+00:00,Handover for Check credit history; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0120,Clerk-000008,AML Investigator-000002,AML check,2023-04-25T13:40:01+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0120,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-25T14:18:16+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0120,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-26T09:11:06+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0120,Loan Officer-000002,Clerk-000006,Reject application,2023-04-26T09:31:06+00:00,Handover for Reject application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0121,Clerk-000006,Appraiser-000001,Appraise property,2023-04-25T13:31:17+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0121,Appraiser-000001,Clerk-000007,Check credit history,2023-04-25T14:32:36+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0121,Clerk-000007,AML Investigator-000002,AML check,2023-04-25T15:17:49+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0121,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-25T16:39:06+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0121,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-04-25T16:59:06+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0121,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-04-25T17:02:39+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0121,Senior Officer-000002,Clerk-000005,Cancel application,2023-04-25T17:22:39+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0122,Clerk-000004,Clerk-000006,Check credit history,2023-04-25T14:02:25+00:00,Handover for Check credit history; selected Clerk-000006 from 7 feasible resources.
S_llm_agent_proxy_0122,Clerk-000006,AML Investigator-000002,AML check,2023-04-25T15:19:09+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0122,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-25T15:24:37+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0122,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-25T15:52:24+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0122,Loan Officer-000002,Clerk-000001,Reject application,2023-04-25T16:12:24+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0123,Clerk-000007,AML Investigator-000001,AML check,2023-04-25T14:33:56+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0123,AML Investigator-000001,Clerk-000004,Check credit history,2023-04-25T17:02:02+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0123,Clerk-000004,Appraiser-000002,Appraise property,2023-04-25T17:13:26+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0123,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-04-25T17:23:32+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0123,Loan Officer-000001,Clerk-000008,Reject application,2023-04-25T17:43:32+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0124,Clerk-000002,Clerk-000001,Check credit history,2023-04-25T15:28:57+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0124,Clerk-000001,Appraiser-000002,Appraise property,2023-04-25T15:46:55+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0124,Appraiser-000002,AML Investigator-000002,AML check,2023-04-25T15:52:32+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0124,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-04-25T16:21:31+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0124,Loan Officer-000002,Clerk-000005,Reject application,2023-04-25T16:41:31+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0125,Clerk-000002,Clerk-000005,Check credit history,2023-04-25T15:35:45+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0125,Clerk-000005,AML Investigator-000002,AML check,2023-04-25T15:45:30+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0125,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-25T16:09:03+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0125,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-25T18:01:53+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0125,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-04-25T18:21:53+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0125,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-25T18:25:50+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0125,Senior Officer-000001,Clerk-000006,Cancel application,2023-04-25T18:45:50+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0126,Clerk-000004,Appraiser-000002,Appraise property,2023-04-25T16:01:41+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0126,Appraiser-000002,Clerk-000006,Check credit history,2023-04-25T16:04:27+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0126,Clerk-000006,AML Investigator-000002,AML check,2023-04-25T16:24:14+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0126,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-25T17:00:13+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0126,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-04-25T17:20:13+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0126,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-25T17:29:50+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0126,Senior Officer-000001,Clerk-000004,Cancel application,2023-04-25T17:49:50+00:00,Handover for Cancel application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0127,Clerk-000003,Clerk-000001,Return application back to applicant,2023-04-25T16:36:45+00:00,Handover for Return application back to applicant; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0127,Clerk-000001,Applicant-000001,Applicant completes form,2023-04-25T16:41:45+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0127,Applicant-000001,Clerk-000004,Check application form completeness,2023-04-25T17:41:45+00:00,Handover for Check application form completeness; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0127,Clerk-000004,Clerk-000005,Check credit history,2023-04-26T09:43:17+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0127,Clerk-000005,Appraiser-000002,Appraise property,2023-04-26T09:43:51+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0127,Appraiser-000002,AML Investigator-000001,AML check,2023-04-26T09:51:49+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0127,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-04-26T10:48:06+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0127,Loan Officer-000003,Loan Officer-000002,Design loan offer,2023-04-27T03:08:06+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0127,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-04-27T03:15:00+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0127,Senior Officer-000002,Clerk-000002,Approve application,2023-04-27T03:35:00+00:00,Handover for Approve application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0128,Clerk-000005,AML Investigator-000001,AML check,2023-04-25T17:05:55+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0128,AML Investigator-000001,Clerk-000002,Check credit history,2023-04-25T17:06:13+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0128,Clerk-000002,Appraiser-000002,Appraise property,2023-04-25T17:08:14+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0128,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-26T10:39:06+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0128,Loan Officer-000003,Clerk-000007,Reject application,2023-04-26T10:59:06+00:00,Handover for Reject application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0129,Clerk-000002,Clerk-000003,Return application back to applicant,2023-04-25T18:21:33+00:00,Handover for Return application back to applicant; selected Clerk-000003 from 5 feasible resources.
S_llm_agent_proxy_0129,Clerk-000003,Applicant-000001,Applicant completes form,2023-04-25T18:26:33+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0129,Applicant-000001,Clerk-000001,Check application form completeness,2023-04-25T19:26:33+00:00,Handover for Check application form completeness; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0129,Clerk-000001,AML Investigator-000002,AML check,2023-04-25T20:28:17+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0129,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-25T20:31:11+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0129,Appraiser-000002,Clerk-000008,Check credit history,2023-04-25T20:49:08+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0129,Clerk-000008,Loan Officer-000004,Assess loan risk,2023-04-26T13:32:41+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0129,Loan Officer-000004,Loan Officer-000002,Design loan offer,2023-04-26T13:52:41+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0129,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-04-26T13:53:14+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0129,Senior Officer-000002,Clerk-000005,Cancel application,2023-04-26T14:13:14+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0130,Clerk-000006,AML Investigator-000001,AML check,2023-04-25T18:01:18+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
